,学校名称,rank,province,city,top1,top2,self,考生类别,录取批次,最低分
930,电子科技大学中山学院,独立34 综合21,广东,中山市,否,否,否,理科,本科批,422.0
931,电子科技大学中山学院,独立34 综合21,广东,中山市,否,否,否,文科,本科批,485.0
932,黑龙江工程学院,全国394 理工145,黑龙江,哈尔滨市,否,否,否,理科,本科批,432.0
933,黑龙江工程学院,全国394 理工145,黑龙江,哈尔滨市,否,否,否,文科,本科批,505.0
934,黄冈师范学院,全国473 师范58,湖北,黄冈市,否,否,否,文科,专科批,455.0
935,黄冈师范学院,全国473 师范58,湖北,黄冈市,否,否,否,理科,专科批,371.0
936,武汉体育学院,体育3,湖北,武汉市,否,否,否,文科,本科批,524.96
937,新余学院,全国671 综合166,江西,新余市,否,否,否,文科,本科批,511.0
938,新余学院,全国671 综合166,江西,新余市,否,否,否,理科,本科批,439.0
939,遵义医科大学医学与科技学院,独立245 医科17,贵州,遵义市,否,否,否,理科,本科批,453.0
940,南京特殊教育师范学院,全国699 师范118,江苏,南京市,否,否,否,文科,本科批,513.0
941,南京特殊教育师范学院,全国699 师范118,江苏,南京市,否,否,否,理科,本科批,454.0
942,宜春学院,全国570 综合128,江西,宜春市,否,否,否,理科,本科批,447.0
943,宜春学院,全国570 综合128,江西,宜春市,否,否,否,文科,本科批,510.0
945,北京理工大学珠海学院,独立20 综合12,广东,珠海市,否,否,否,理科,本科批,427.0
946,北京理工大学珠海学院,独立20 综合12,广东,珠海市,否,否,否,文科,本科批,503.0
947,北京理工大学珠海学院,独立20 综合12,广东,珠海市,否,否,否,艺术类,本科批,285.0
948,湖南人文科技学院,全国531 综合113,湖南,娄底市,否,否,否,文科,本科批,509.0
949,湖南人文科技学院,全国531 综合113,湖南,娄底市,否,否,否,理科,本科批,433.0
950,信阳师范学院,全国357 师范42,河南,信阳市,否,否,否,文科,本科批,509.0
951,信阳师范学院,全国357 师范42,河南,信阳市,否,否,否,理科,本科批,440.0
952,玉溪师范学院,全国570 师范79,云南,玉溪市,否,否,否,文科,本科批,509.0
953,玉溪师范学院,全国570 师范79,云南,玉溪市,否,否,否,理科,本科批,436.0
954,琼台师范学院,全国706 师范120,海南,海口市,否,否,否,文科,本科批,511.96
955,琼台师范学院,全国706 师范120,海南,海口市,否,否,否,文科,专科批,393.95
956,琼台师范学院,全国706 师范120,海南,海口市,否,否,否,理科,本科批,440.87
957,琼台师范学院,全国706 师范120,海南,海口市,否,否,否,理科,专科批,329.75
958,琼台师范学院,全国706 师范120,海南,海口市,否,否,否,体育理,专科批,444.0
959,三明学院,全国518 综合107,福建,三明市,否,否,否,文科,本科批,510.0
960,三明学院,全国518 综合107,福建,三明市,否,否,否,理科,本科批,441.0
961,上饶师范学院,全国617 师范96,江西,上饶市,否,否,否,理科,本科批,436.0
962,上饶师范学院,全国617 师范96,江西,上饶市,否,否,否,文科,本科批,510.0
963,玉林师范学院,全国590 师范86,广西,玉林市,否,否,否,文科,本科批,509.0
964,玉林师范学院,全国590 师范86,广西,玉林市,否,否,否,理科,本科批,436.0
965,安顺学院,全国617 综合145,贵州,安顺市,否,否,否,文科,本科批,508.0
966,安顺学院,全国617 综合145,贵州,安顺市,否,否,否,理科,本科批,434.0
967,北京中医药大学东方学院,独立45 医科1,河北,北京市,否,否,否,文科,本科批,500.0
968,北京中医药大学东方学院,独立45 医科1,河北,北京市,否,否,否,理科,本科批,429.0
969,北京中医药大学东方学院,独立45 医科1,河北,北京市,否,否,否,文科,专科批,377.0
970,北京中医药大学东方学院,独立45 医科1,河北,北京市,否,否,否,理科,专科批,257.0
971,汉江师范学院,全国719 师范124,湖北,十堰市,否,否,否,理科,专科批,355.0
972,汉江师范学院,全国719 师范124,湖北,十堰市,否,否,否,文科,专科批,442.0
973,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,体育类,本科批,200.0
974,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,文科,本科批,501.0
975,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,理科,本科批,432.0
976,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,文科,专科批,345.0
977,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,理科,专科批,217.0
978,河北环境工程学院,全国719 理工216,河北,秦皇岛市,否,否,否,体育类,专科批,195.0
979,河南财政金融学院,全国706 财经52,河南,郑州市,否,否,否,文科,本科批,503.0
980,河南财政金融学院,全国706 财经52,河南,郑州市,否,否,否,理科,本科批,423.0
981,山东中医药大学,全国309 医科31,山东,济南市,否,否,否,文科,本科批,549.0
982,山东中医药大学,全国309 医科31,山东,济南市,否,否,否,理科,本科批,486.0
983,商丘师范学院,全国493 师范63,河南,商丘市,否,否,否,文科,本科批,509.0
984,商丘师范学院,全国493 师范63,河南,商丘市,否,否,否,理科,本科批,436.0
985,忻州师范学院,全国570 师范79,山西,忻州市,否,否,否,理科,本科批,436.0
986,新疆农业大学,全国261 农林24,新疆,乌鲁木齐市,否,否,否,理科,本科批,424.0
987,郑州工程技术学院,全国701 理工212,河南,郑州市,否,否,否,文科,专科批,253.0
988,郑州工程技术学院,全国701 理工212,河南,郑州市,否,否,否,理科,专科批,208.0
989,郑州工程技术学院,全国701 理工212,河南,郑州市,否,否,否,理科,本科批,436.0
990,郑州航空工业管理学院,全国458 财经39,河南,郑州市,否,否,否,理科,本科批,448.0
991,郑州航空工业管理学院,全国458 财经39,河南,郑州市,否,否,否,文科,本科批,513.0
992,安阳工学院,全国617 理工195,河南,安阳市,否,否,否,文科,本科批,507.0
993,安阳工学院,全国617 理工195,河南,安阳市,否,否,否,理科,本科批,436.0
994,南京体育学院,体育8,江苏,南京市,否,否,否,理科,本科批,458.0
995,内蒙古民族大学,全国357 综合79,内蒙古,通辽市,否,否,否,文科,本科批,507.0
996,内蒙古民族大学,全国357 综合79,内蒙古,通辽市,否,否,否,理科,本科批,432.0
997,沧州师范学院,全国659 师范107,河北,沧州市,否,否,否,理科,本科批,402.0
998,沧州师范学院,全国659 师范107,河北,沧州市,否,否,否,文科,本科批,444.0
999,广西科技师范学院,全国713 师范122,广西,柳州市,否,否,否,文科,专科批,435.0
1000,广西科技师范学院,全国713 师范122,广西,柳州市,否,否,否,理科,专科批,335.0
1001,广西科技师范学院,全国713 师范122,广西,柳州市,否,否,否,文科,本科批,510.0
1002,广西科技师范学院,全国713 师范122,广西,柳州市,否,否,否,理科,本科批,439.0
1003,河北外国语学院,民办119 语言7,河北,石家庄市,否,否,否,文科,本科批,489.0
1004,河北外国语学院,民办119 语言7,河北,石家庄市,否,否,否,理科,本科批,408.0
1005,河北外国语学院,民办119 语言7,河北,石家庄市,否,否,否,文科,专科批,292.0
1006,河北外国语学院,民办119 语言7,河北,石家庄市,否,否,否,理科,专科批,431.0
1007,衡水学院,全国650 综合158,河北,衡水市,否,否,否,文科,本科批,506.0
1008,衡水学院,全国650 综合158,河北,衡水市,否,否,否,理科,本科批,432.0
1009,嘉应学院,全国531 综合113,广东,梅州市,否,否,否,文科,本科批,512.0
1010,嘉应学院,全国531 综合113,广东,梅州市,否,否,否,理科,本科批,441.0
1011,嘉应学院,全国531 综合113,广东,梅州市,否,否,否,文科,专科批,443.0
1012,嘉应学院,全国531 综合113,广东,梅州市,否,否,否,理科,专科批,356.0
1013,南京审计大学金审学院,独立204 综合80,江苏,南京市,否,否,否,文科,本科批,491.0
1014,南京审计大学金审学院,独立204 综合80,江苏,南京市,否,否,否,理科,本科批,409.0
1015,新疆医科大学厚博学院,独立236 医科14,新疆,乌鲁木齐市,否,否,否,理科,本科批,420.0
1016,浙江万里学院,全国413 理工152,浙江,宁波市,否,否,否,文科,本科批,502.0
1017,浙江万里学院,全国413 理工152,浙江,宁波市,否,否,否,理科,本科批,427.0
1018,滨州学院,全国507 综合104,山东,滨州市,否,否,否,文科,本科批,509.0
1019,滨州学院,全国507 综合104,山东,滨州市,否,否,否,理科,本科批,435.0
1020,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,文科,本科批,509.0
1021,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,理科,本科批,383.0
1022,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,艺术类,本科提前批,471.0
1023,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,文科,专科批,419.0
1024,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,理科,专科批,330.0
1025,桂林旅游学院,全国702 财经51,广西,桂林市,否,否,否,艺术类,专科提前批,275.0
1026,山西工程技术学院,全国706 理工213,山西,阳泉市,否,否,否,文科,本科批,505.0
1027,山西工程技术学院,全国706 理工213,山西,阳泉市,否,否,否,理科,本科批,433.0
1028,太原学院,全国644 综合156,山西,太原市,否,否,否,文科,本科批,501.0
1029,太原学院,全国644 综合156,山西,太原市,否,否,否,理科,本科批,412.0
1030,鞍山师范学院,全国607 师范91,辽宁,鞍山市,否,否,否,文科,本科批,506.0
1031,贵州工程应用技术学院,全国696 理工210,贵州,毕节市,否,否,否,文科,本科批,508.0
1032,贵州工程应用技术学院,全国696 理工210,贵州,毕节市,否,否,否,理科,本科批,436.0
1033,红河学院,全国644 综合156,云南,红河哈尼族彝族自治州,否,否,否,文科,本科批,508.95
1034,红河学院,全国644 综合156,云南,红河哈尼族彝族自治州,否,否,否,理科,本科批,434.86
1035,南阳师范学院,全国473 师范58,河南,南阳市,否,否,否,理科,本科批,426.0
1036,梧州学院,全国570 综合128,广西,梧州市,否,否,否,理科,本科批,438.0
1037,梧州学院,全国570 综合128,广西,梧州市,否,否,否,文科,本科批,509.0
1038,南京大学金陵学院,独立12 综合6,江苏,南京市,否,否,否,文科,本科批,516.0
1039,南京大学金陵学院,独立12 综合6,江苏,南京市,否,否,否,理科,本科批,434.0
1040,商洛学院,全国678 综合171,陕西,商洛市,否,否,否,文科,本科批,508.0
1041,商洛学院,全国678 综合171,陕西,商洛市,否,否,否,理科,本科批,432.9
1042,泰山学院,全国570 综合128,山东,泰安市,否,否,否,文科,本科批,508.0
1043,泰山学院,全国570 综合128,山东,泰安市,否,否,否,理科,本科批,432.0
1044,天水师范学院,全国552 师范76,甘肃,天水市,否,否,否,理科,本科批,432.0
1045,贺州学院,全国570 综合128,广西,贺州市,否,否,否,文科,专科批,361.0
1046,贺州学院,全国570 综合128,广西,贺州市,否,否,否,理科,专科批,206.0
1047,贺州学院,全国570 综合128,广西,贺州市,否,否,否,文科,本科批,509.0
1048,贺州学院,全国570 综合128,广西,贺州市,否,否,否,理科,本科批,436.0
1049,吉林工商学院,全国590 财经46,吉林,长春市,否,否,否,理科,本科批,435.0
1050,吉林工商学院,全国590 财经46,吉林,长春市,否,否,否,文科,本科批,507.0
1051,牡丹江师范学院,全国473 师范58,黑龙江,牡丹江市,否,否,否,理科,本科批,432.0
1052,牡丹江师范学院,全国473 师范58,黑龙江,牡丹江市,否,否,否,文科,本科批,504.0
1053,南京医科大学康达学院,独立225 综合86,江苏,南京市,否,否,否,文科,本科批,484.0
1054,南京医科大学康达学院,独立225 综合86,江苏,南京市,否,否,否,理科,本科批,436.0
1055,黔南民族师范学院,全国633 师范100,贵州,黔南布依族苗族自治州,否,否,否,文科,本科批,510.0
1056,武汉生物工程学院,民办57 理工24,湖北,武汉市,否,否,否,文科,本科批,482.0
1057,武汉生物工程学院,民办57 理工24,湖北,武汉市,否,否,否,文科,专科批,409.0
1058,武汉生物工程学院,民办57 理工24,湖北,武汉市,否,否,否,理科,本科批,429.0
1059,武汉生物工程学院,民办57 理工24,湖北,武汉市,否,否,否,理科,专科批,285.0
1060,白城师范学院,全国531 师范71,吉林,白城市,否,否,否,理科,本科批,434.0
1061,邯郸学院,全国650 综合158,河北,邯郸市,否,否,否,文科,本科批,507.0
1062,邯郸学院,全国650 综合158,河北,邯郸市,否,否,否,理科,本科批,432.0
1063,邯郸学院,全国650 综合158,河北,邯郸市,否,否,否,体育类,本科提前批,435.0
1064,河池学院,全国607 师范91,广西,河池市,否,否,否,理科,本科批,436.0
1065,吕梁学院,全国671 综合166,山西,吕梁市,否,否,否,理科,本科批,435.0
1066,信阳农林学院,全国617 农林38,河南,信阳市,否,否,否,理科,本科批,434.0
1067,信阳农林学院,全国617 农林38,河南,信阳市,否,否,否,文科,本科批,506.0
1068,信阳农林学院,全国617 农林38,河南,信阳市,否,否,否,文科,专科批,355.0
1069,信阳农林学院,全国617 农林38,河南,信阳市,否,否,否,理科,专科批,316.0
1070,重庆邮电大学移通学院,独立44 理工14,重庆市,重庆市,否,否,否,理科,本科批,414.0
1071,哈尔滨学院,全国617 综合145,黑龙江,哈尔滨市,否,否,否,理科,本科批,434.0
